,mzmed,rtmed,isotopes
peakpos17910,633.476602448954,9.0588594,[1061][M+2]+
peakpos17911,633.477844628626,8.0643022,
peakpos17912,633.485285720987,10.1668515,[1069][M]+
peakpos17913,633.502506501308,8.84509208333333,[1062][M+2]+
peakpos17914,633.506041759973,11.030561500000001,[1070][M]+
peakpos17915,633.5174309559919,4.993334,
peakpos17916,633.527086838534,7.697858800000001,
peakpos17917,633.54261585095,12.129181333333301,
peakpos17918,633.561296287676,14.380695000000001,[1066][M+1]+
peakpos17919,633.5814736173011,16.238967000000002,
peakpos17920,633.583862885221,1.0935701999999998,
peakpos17921,633.587376790967,0.600647345,
peakpos17922,633.636610836435,13.464630999999999,[1067][M+1]+
peakpos17923,633.636801194634,12.129818499999999,
peakpos17924,633.670537061482,6.99989533333333,[1068][M+1]+
peakpos17925,633.865363326388,8.82340963333333,
peakpos17926,633.865369348681,10.306443,
peakpos17927,633.865557441507,2.0096188,
peakpos17928,633.865340575591,8.2649539,
peakpos17929,633.8653194024321,2.6377716,
peakpos17930,633.865131571809,3.23102845,
peakpos17931,633.865342969164,10.6128708333333,
peakpos17932,633.8653536239531,9.58216555,
peakpos17933,633.865390613246,12.949959166666698,
peakpos17934,633.865325131211,5.19929828333333,
peakpos17935,634.185096258452,3.9900398,
peakpos17936,634.2004134823239,6.19094866666667,[1072][M]+
peakpos17937,634.221463859883,4.48576886666667,[1065][M+2]+
peakpos17938,634.221356287257,5.11541346666667,[1073][M]+
peakpos17939,634.308527543125,2.53188533333333,
peakpos17940,634.452331188181,2.86965328333333,[1074][M]+
peakpos17941,634.452244592853,16.391637,
peakpos17942,634.452301389766,20.2652365,
peakpos17943,634.452197113877,17.0187426666667,
peakpos17944,634.4718222004341,8.06862818333333,
peakpos17945,634.47986426321,5.307416,
peakpos17946,634.488412392182,10.162488,[1069][M+1]+
peakpos17947,634.509233913431,11.004385000000001,[1070][M+1]+
peakpos17948,634.539556813976,8.3172978,[1075][M]+
peakpos17949,634.5395470451319,8.5964755,
peakpos17950,634.613382349998,11.335901,
peakpos17951,634.6190559581739,9.409778999999999,[1071][M+1]+
peakpos17952,634.639650478015,13.464641,[1067][M+2]+
peakpos17953,634.649521595318,13.621618666666699,
peakpos17954,634.8293049461361,1.4201175166666697,
peakpos17955,634.853256229679,20.461543,
peakpos17956,634.875581576972,5.2725064,
peakpos17957,634.8757272065291,3.74576335,
peakpos17958,634.87582144729,13.289119833333302,
peakpos17959,634.876344908563,6.60400376666667,
peakpos17960,634.876939593507,13.784661333333302,
peakpos17961,634.876435896225,12.435172999999999,
peakpos17962,635.203569628813,6.19086678333333,[1072][M+1]+
peakpos17963,635.224514685614,5.115471299999999,[1073][M+1]+
peakpos17964,635.224412910145,4.47875936666667,
peakpos17965,635.3324432285569,2.99540526666667,
peakpos17966,635.442714344498,9.94930288333333,
peakpos17967,635.447718183896,5.9878759333333305,
peakpos17968,635.455666015181,2.87221056666667,[1074][M+1]+
peakpos17969,635.4834925764151,5.3161233,
peakpos17970,635.492276327005,10.1842648333333,[1069][M+2]+
peakpos17971,635.501145137267,11.318524166666698,[1076][M]+
peakpos17972,635.5220450365059,9.10249135,
peakpos17973,635.543257698311,8.3172983,[1075][M+1]+
peakpos17974,635.580980221901,1.11979023333333,
peakpos17975,635.615805345127,11.335913,[1077][M]+
peakpos17976,635.621185552405,9.4165498,[1071][M+2]+
peakpos17977,635.6435157953119,13.464642999999999,[1067][M+3]+
peakpos17978,635.652579533111,13.621675,
peakpos17979,635.847274244063,20.727623,
peakpos17980,636.143834203294,4.356790383333331,
peakpos17981,636.196959160858,6.18412443333333,[1072][M+2]+
peakpos17982,636.2394458958461,3.9167412000000006,
peakpos17983,636.277262813975,3.96822675,
peakpos17984,636.343846636527,20.3830165,
peakpos17985,636.357985941418,3.01224538333333,[1078][M]+
peakpos17986,636.4232586444921,3.3793451,[1079][M]+
peakpos17987,636.468656105469,6.29431323333333,
peakpos17988,636.486591468428,8.090466000000001,
peakpos17989,636.496034636109,5.9617355000000005,
peakpos17990,636.503761098982,11.322797833333302,[1076][M+1]+
peakpos17991,636.5188916070559,6.04503551666667,[1080][M]+
peakpos17992,636.5200918159,6.83763915,
peakpos17993,636.546162553767,8.3172978,[1075][M+2]+
peakpos17994,636.555812441974,8.0817301,
peakpos17995,636.619704575047,11.327188,[1077][M+1]+
peakpos17996,636.625151814147,9.41689603333333,[1071][M+3]+
peakpos17997,636.628306440296,12.670729,[1082][M]+
peakpos17998,636.628303840498,12.409002000000001,
peakpos17999,636.62926452792,14.252500166666698,
peakpos18000,636.639959047128,10.3195275,
peakpos18001,636.665107044465,14.2934505,[1083][M]+
peakpos18002,636.856629305629,0.49561292666666706,
peakpos18003,636.85782311694,8.49589273333333,
peakpos18004,636.857943992675,20.6332443333333,
peakpos18005,636.8571784179401,5.76886058333333,
peakpos18006,637.193845359179,1.7042692,[1084][M]+
peakpos18007,637.2009936023301,6.19067986666667,[1072][M+3]+
peakpos18008,637.291089271916,4.41390775,
peakpos18009,637.307891831629,6.3717641,[1086][M]+
peakpos18010,637.359496113378,5.7697972,
peakpos18011,637.361566859081,3.0041905,[1078][M+1]+
peakpos18012,637.4263180452599,3.37505298333333,[1079][M+1]+
peakpos18013,637.428193964621,8.50923365,
peakpos18014,637.462408226438,12.190894,
peakpos18015,637.468199718657,4.7054211,
peakpos18016,637.4680688301451,16.8110003333333,
peakpos18017,637.479422291683,7.689147500000001,
peakpos18018,637.490354215003,8.081741000000001,
peakpos18019,637.498939864979,5.96942418333333,
peakpos18020,637.500678755767,7.52743563333333,
peakpos18021,637.50846345992,11.318465,[1076][M+2]+
peakpos18022,637.523318936418,6.0350860333333305,[1080][M+1]+
peakpos18023,637.5597180982389,9.3205966,[1081][M+1]+
peakpos18024,637.559289531825,8.0730056,
peakpos18025,637.598165034695,5.67849266666667,
peakpos18026,637.634440113868,9.6951213,[1087][M]+
peakpos18027,637.632381358796,12.6707275,[1082][M+1]+
peakpos18028,637.635259057738,16.5792165,
peakpos18029,637.668515480148,14.293451500000002,[1083][M+1]+
peakpos18030,637.968821725195,4.7054323,
peakpos18031,638.1978899221331,1.7140998333333302,[1084][M+1]+
peakpos18032,638.214960195833,10.629235000000001,[1088][M]+
peakpos18033,638.25503789982,5.3337514166666695,[1089][M]+
peakpos18034,638.254805275114,4.9235364,[1090][M]+
peakpos18035,638.270283188514,2.7904481,
peakpos18036,638.310741363844,6.37205421666667,[1086][M+1]+
peakpos18037,638.364060171841,16.186617000000002,[1091][M]+
peakpos18038,638.364098657249,1.08639513333333,
peakpos18039,638.363975506441,15.479954000000001,
peakpos18040,638.364058896756,7.98569461666667,
peakpos18041,638.364187781046,8.80544678333333,
peakpos18042,638.363943006748,6.4415597,
peakpos18043,638.364004835694,8.296296716666669,
peakpos18044,638.364111349724,14.572631,
peakpos18045,638.364129216092,6.06358586666667,
peakpos18046,638.3640768687139,6.703417,
peakpos18047,638.364083398191,3.8984303999999996,
peakpos18048,638.364225675101,14.027775666666699,
peakpos18049,638.431431799669,8.51792808333333,
peakpos18050,638.47116636258,4.7054327,[1092][M]2+
peakpos18051,638.482515354623,7.680422900000001,
peakpos18052,638.482901700435,7.8985313999999995,
peakpos18053,638.5021588713099,5.9617419,
peakpos18054,638.506088202219,6.982591,
peakpos18055,638.562779607751,9.31186805,[1081][M+2]+
peakpos18056,638.570947689939,9.07631305,
peakpos18057,638.570863770257,10.323894000000001,
peakpos18058,638.6018394839119,5.68252448333333,
peakpos18059,638.607440852873,8.19515895,[1093][M]+
peakpos18060,638.618771150136,5.132911099999999,
peakpos18061,638.618478225327,9.386026800000002,
peakpos18062,638.638195113396,9.695737199999998,[1087][M+1]+
peakpos18063,638.654890407897,7.79144793333333,[1095][M]+
peakpos18064,638.655052324149,14.066293666666699,
peakpos18065,638.655010080249,12.837264,[1096][M]+
peakpos18066,638.6548877280741,15.196132,
peakpos18067,638.65499127745,13.6020025,[1097][M]+
peakpos18068,638.654962332538,15.579932000000001,
peakpos18069,638.655655280665,20.2307611666667,
peakpos18070,638.6549167905259,12.102419,
peakpos18071,638.655706039857,17.594516166666697,
peakpos18072,638.6557910657431,19.3011743333333,
peakpos18073,638.655473259641,19.5410933333333,
peakpos18074,638.6554989550821,18.271680666666697,
peakpos18075,638.6557305113951,19.8768121666667,
peakpos18076,638.654976070387,13.2770358333333,
peakpos18077,638.655785367307,18.851871833333302,
peakpos18078,638.654980854623,9.01524205,[1098][M]+
peakpos18079,638.6549058427901,14.669041333333302,[1099][M]+
peakpos18080,638.655013619658,8.36527655,[1100][M]+
peakpos18081,638.655093720958,11.170144,
peakpos18082,638.655029609615,15.968517000000002,
peakpos18083,638.655965497544,16.3884073333333,
peakpos18084,638.655812914722,17.2724411666667,
peakpos18085,638.838758202771,20.487705,
peakpos18086,638.903149623766,20.3655665,[1101][M]2+
peakpos18087,638.972576991564,4.70537136666667,[1092][M+1]2+
peakpos18088,639.1541954849939,20.3655735,
peakpos18089,639.214166817408,3.59744355,
peakpos18090,639.215761486287,10.6245683333333,[1088][M+1]+
peakpos18091,639.2507817235701,4.38257116666667,
peakpos18092,639.258250226697,5.33357885,[1089][M+1]+
peakpos18093,639.258596194628,4.92421456666667,[1090][M+1]+
peakpos18094,639.298193382487,5.06817913333333,
peakpos18095,639.311272144326,4.2255898,[1085][M+2]+
peakpos18096,639.367545139098,16.186628,[1091][M+1]+
peakpos18097,639.3680403865401,6.797774499999999,
peakpos18098,639.367253269364,3.61497378333333,
peakpos18099,639.367088697072,4.33514465,
peakpos18100,639.367397360405,4.00220918333333,
peakpos18101,639.3672738971579,13.80052,
peakpos18102,639.404856022516,20.374291,[1101][M+1]2+
peakpos18103,639.495656711662,8.59647375,
peakpos18104,639.495482506013,5.9006625999999995,
peakpos18105,639.510393002998,6.96925765,
peakpos18106,639.545739273678,10.127593,
peakpos18107,639.565007845584,9.3118647,[1081][M+3]+
peakpos18108,639.574615504123,9.07630085,[1103][M]+
peakpos18109,639.574514134339,10.3325783333333,
peakpos18110,639.578094735598,5.228879900000001,[1104][M]+
peakpos18111,639.6049438431099,5.66977451666667,
peakpos18112,639.6109551225541,8.20331861666667,[1093][M+1]+
peakpos18113,639.614763492994,5.72617295,[1105][M]+
peakpos18114,639.641580799036,9.7006825,[1087][M+2]+
peakpos18115,639.658956754777,9.010885,[1098][M+1]+
peakpos18116,639.658835375993,7.78478796666667,[1095][M+1]+
peakpos18117,639.658832448101,14.687142000000001,[1099][M+1]+
peakpos18118,639.658609037697,15.052462,
peakpos18119,639.658705208803,8.364805966666669,[1100][M+1]+
peakpos18120,639.658867805623,11.990183666666699,
peakpos18121,639.658838842745,13.883410999999999,
peakpos18122,639.659206345181,11.1310325,
peakpos18123,639.65883718798,12.826884333333302,[1096][M+1]+
peakpos18124,639.65893514432,11.597589666666698,
peakpos18125,639.65898605067,13.605819833333301,[1097][M+1]+
peakpos18126,639.65845389682,16.2172713333333,
peakpos18127,639.658717283394,15.454561666666699,
peakpos18128,640.209805305311,2.9151727000000003,
peakpos18129,640.246085589011,3.99086923333333,
peakpos18130,640.246066485394,4.57328523333333,
peakpos18131,640.270891178297,4.9148107,[1090][M+2]+
peakpos18132,640.280442637741,2.39937691666667,
peakpos18133,640.289171770531,2.5144862,
peakpos18134,640.313569103376,4.2255897000000004,[1085][M+3]+
peakpos18135,640.40374337656,20.374295,[1107][M]3+
peakpos18136,640.484395737264,8.5002618,[1108][M]+
peakpos18137,640.484432861951,5.97045935,
peakpos18138,640.484159566231,15.285604833333302,
peakpos18139,640.498572402712,8.31729635,[1102][M+1]+
peakpos18140,640.498091767843,8.5921076,
peakpos18141,640.534839501029,4.99332905,[1109][M]+
peakpos18142,640.578189117063,9.067587199999998,[1103][M+1]+
peakpos18143,640.581622564706,5.235507,[1104][M+1]+
peakpos18144,640.586412686863,7.13545918333333,[1110][M]+
peakpos18145,640.586711801866,10.1668405,
peakpos18146,640.586530534089,11.767737833333301,
peakpos18147,640.597886351894,5.48192611666667,[1111][M]+
peakpos18148,640.597960344924,13.4646475,[1112][M]+
peakpos18149,640.601352087921,15.3490935,
peakpos18150,640.6147723661039,8.203888300000001,[1093][M+2]+
peakpos18151,640.617359794223,5.7261718,[1105][M+1]+
peakpos18152,640.6231770852891,10.7601045,
peakpos18153,640.634581490253,5.15495048333333,
peakpos18154,640.64255296547,8.09046635,[1106][M+1]+
peakpos18155,640.6423919354,13.979547166666698,
peakpos18156,640.661600023461,10.44603,[1094][M+2]+
peakpos18157,640.661775077745,9.01454306666667,[1098][M+2]+
peakpos18158,640.66207123562,7.7839396833333305,[1095][M+2]+
peakpos18159,640.661683111353,14.057882999999999,
peakpos18160,640.661888449466,14.391997333333302,
peakpos18161,640.6867489644291,1.0848434,
peakpos18162,640.7378234156749,20.365573,[1107][M+1]3+
peakpos18163,640.8457497716739,21.315434166666698,
peakpos18164,640.870845480258,20.5182515,
peakpos18165,641.229424614599,3.23085083333333,
peakpos18166,641.229186224383,3.80149436666667,
peakpos18167,641.248800376306,4.0249396,
peakpos18168,641.26562976002,4.1557959,
peakpos18169,641.265471995463,4.6446108,
peakpos18170,641.265751479908,4.3739015,
peakpos18171,641.302250560743,6.19198258333333,
peakpos18172,641.475117673159,6.8434465333333305,
peakpos18173,641.488190058424,5.96867898333333,
peakpos18174,641.48809028967,8.50017646666667,[1108][M+1]+
peakpos18175,641.502221247588,8.3172978,[1102][M+2]+
peakpos18176,641.502282111991,8.83203465,
peakpos18177,641.511170120187,9.8353169,
peakpos18178,641.538839570555,4.993343,[1109][M+1]+
peakpos18179,641.5566898962629,4.592021400000001,
peakpos18180,641.590750304579,7.13950605,[1110][M+1]+
peakpos18181,641.590834239384,10.158133,
peakpos18182,641.590569582899,11.763402000000001,
peakpos18183,641.6021949690099,5.48194563333333,[1111][M+1]+
peakpos18184,641.601847162001,13.4646475,[1112][M+1]+
peakpos18185,641.6048819486409,15.3490935,
peakpos18186,641.618469362374,11.737229,[1115][M]+
peakpos18187,641.618399342043,13.700204000000001,
peakpos18188,641.645607092623,8.0904665,[1106][M+2]+
peakpos18189,641.810089789168,0.5974684983333329,
peakpos18190,641.837410252593,5.931561599999999,
peakpos18191,641.837489057828,13.520155666666698,
peakpos18192,641.837390704357,14.870745666666698,
peakpos18193,641.837747232272,14.117045833333302,
peakpos18194,642.22521187877,4.3739109,
peakpos18195,642.245236250607,2.50901356666667,
peakpos18196,642.2504788124501,3.1263343,
peakpos18197,642.305793057666,7.087330466666669,[1113][M+1]+
peakpos18198,642.306091554203,6.1831739,
peakpos18199,642.478341422202,6.84242161666667,
peakpos18200,642.478341815386,17.9096775,
peakpos18201,642.481180431294,8.503506800000002,[1108][M+2]+
peakpos18202,642.481169695047,5.970427633333331,
peakpos18203,642.503286901877,8.0904666,[1116][M]+
peakpos18204,642.505055462472,8.32165455,[1102][M+3]+
peakpos18205,642.514720654999,4.15495946666667,
peakpos18206,642.5148717650679,3.8330036,
peakpos18207,642.514780087905,18.734101833333302,
peakpos18208,642.514287118962,13.8041415,
peakpos18209,642.57875998805,10.5070975,
peakpos18210,642.593709510528,7.1412939666666695,[1110][M+2]+
peakpos18211,642.603094543601,11.311731,
peakpos18212,642.602593532621,13.010946833333302,
peakpos18213,642.604901273528,13.4624506666667,[1112][M+2]+
peakpos18214,642.613697189226,5.82072203333333,[1117][M]+
peakpos18215,642.622205903172,11.737228,[1115][M+1]+
peakpos18216,642.621742698124,13.700169333333301,
peakpos18217,642.684469659848,1.07650266666667,
peakpos18218,642.815931967324,20.522606,
peakpos18219,642.873959167067,7.32158495,
peakpos18220,642.874071020327,9.1722773,
peakpos18221,642.874037131726,4.094725100000001,
peakpos18222,642.8741794187661,0.632956791666667,
peakpos18223,642.873978863508,10.6711115,
peakpos18224,642.87422965828,3.7937423999999997,
peakpos18225,642.874140345612,0.23840941333333301,
peakpos18226,643.245428735839,4.35703703333333,[1118][M]+
peakpos18227,643.245406481537,3.7218864833333303,[1119][M]+
peakpos18228,643.297796278819,7.0830538,
peakpos18229,643.309691744123,7.09630661666667,
peakpos18230,643.484236806377,8.508901566666669,[1108][M+3]+
peakpos18231,643.506545537294,8.09043503333333,[1116][M+1]+
peakpos18232,643.518200019277,9.3118715,[1114][M+2]+
peakpos18233,643.517486908945,4.1515116833333305,
peakpos18234,643.526534478725,10.829887,
peakpos18235,643.5296082982779,9.09809308333333,
peakpos18236,643.572407816663,6.12065486666667,[1121][M]+
peakpos18237,643.611086669149,12.124931833333301,
peakpos18238,643.606097234406,11.309853333333301,
peakpos18239,643.606926092918,13.002355333333302,
peakpos18240,643.617470078182,5.81947903333333,[1117][M+1]+
peakpos18241,644.240794401095,5.95048148333333,[1122][M]+
peakpos18242,644.2487779342121,4.36090858333333,[1118][M+1]+
peakpos18243,644.248428723504,3.71991453333333,[1119][M+1]+
peakpos18244,644.266780336809,2.7860842,
peakpos18245,644.320059637909,3.5276237333333302,
peakpos18246,644.388397722674,10.014621833333301,
peakpos18247,644.493302945019,3.10016085,[1123][M]+
peakpos18248,644.490942956523,8.84865261666667,[1124][M]+
peakpos18249,644.494372855644,20.2783255,
peakpos18250,644.494144849038,16.238977,
peakpos18251,644.494301614072,18.769013,
peakpos18252,644.4944930015309,18.498533333333302,
peakpos18253,644.494479005597,19.870974833333303,
peakpos18254,644.494650092422,19.347266666666698,
peakpos18255,644.494555635971,17.097618666666698,
peakpos18256,644.494043399759,0.58756465,
peakpos18257,644.494563066694,18.1539505,
peakpos18258,644.494537513443,17.661023999999998,
peakpos18259,644.494473032056,15.891275666666699,
peakpos18260,644.494213995562,16.7950946666667,
peakpos18261,644.492939789382,6.2060166,
peakpos18262,644.4931268366,7.13087333333333,
peakpos18263,644.49409182392,6.85191853333333,
peakpos18264,644.520123829126,9.311865800000001,[1114][M+3]+
peakpos18265,644.529780512949,10.4460275,[1120][M+1]+
peakpos18266,644.564601798063,12.1904135,[1125][M]+
peakpos18267,644.576146183087,6.11309973333333,[1121][M+1]+
peakpos18268,644.594356384292,11.990231,[1126][M]+
peakpos18269,644.594039483218,11.7721235,[1127][M]+
peakpos18270,644.597549124543,9.3903835,
peakpos18271,644.614400537537,12.1262033333333,
peakpos18272,644.633240854458,12.4875245,
peakpos18273,644.633433340216,13.10694,
peakpos18274,644.855638151754,0.285730601666667,
peakpos18275,644.855889407717,20.5662275,
peakpos18276,644.9063940064219,13.085097833333302,
peakpos18277,645.1925033261319,1.72171675,
peakpos18278,645.240774024723,4.3564527,[1118][M+2]+
peakpos18279,645.244382807079,5.94708538333333,[1122][M+1]+
peakpos18280,645.2444400395971,6.2406323,
peakpos18281,645.261140982479,4.53983266666667,
peakpos18282,645.410860746159,20.269607,[1128][M]+
peakpos18283,645.411062392806,16.2483073333333,
peakpos18284,645.411361819411,16.692247333333302,
peakpos18285,645.411288732932,19.4933573333333,
peakpos18286,645.4112375694181,19.222682,
peakpos18287,645.411309190723,18.8955235,
peakpos18288,645.411244134595,9.12226313333333,
peakpos18289,645.411206815346,17.233539,
peakpos18290,645.410956019246,7.9898759,
peakpos18291,645.410077658976,8.61825663333333,
peakpos18292,645.411187841841,6.7032875,
peakpos18293,645.409623301686,6.1449328,
peakpos18294,645.411305646944,19.850839999999998,
peakpos18295,645.410329196209,5.1591058,
peakpos18296,645.409804786234,9.68643206666667,
peakpos18297,645.411310456491,7.63983421666667,
peakpos18298,645.410424589218,5.81766765,
peakpos18299,645.410557176047,13.265128500000001,
peakpos18300,645.4109472835991,10.6450198333333,
peakpos18301,645.409960356386,11.7634,
peakpos18302,645.411279373571,18.524738,
peakpos18303,645.4113070388939,17.5919106666667,
peakpos18304,645.4111310882689,17.9881648333333,
peakpos18305,645.4657801319099,4.1818088333333305,
peakpos18306,645.495099529075,8.8494792,[1124][M+1]+
peakpos18307,645.495519662298,4.6967094000000005,
peakpos18308,645.497059896295,3.1070413666666696,[1123][M+1]+
peakpos18309,645.496876728337,3.7370370000000004,
peakpos18310,645.533099685602,10.446021,[1120][M+2]+
peakpos18311,645.541919576828,11.649987,
peakpos18312,645.556859811082,15.349091,
peakpos18313,645.567223239421,12.190837166666698,[1125][M+1]+
peakpos18314,645.598172106222,11.772126,[1127][M+1]+
peakpos18315,645.598259106682,11.990231,[1126][M+1]+
peakpos18316,645.60321478393,9.3467609,
peakpos18317,645.6176820593599,16.5486508333333,
peakpos18318,645.636985618519,12.487507,
peakpos18319,645.824068770009,18.9485085,
peakpos18320,645.967464509545,4.17325535,
peakpos18321,646.221072219915,4.8362925,
peakpos18322,646.2384179256981,5.9394772333333306,[1122][M+2]+
peakpos18323,646.257907864171,7.10267153333333,
peakpos18324,646.262150383803,3.1132168333333303,
peakpos18325,646.2770053628569,3.51887098333333,
peakpos18326,646.413999987827,20.3044965,[1128][M+1]+
peakpos18327,646.4136758942201,16.212801000000002,
peakpos18328,646.4133628099501,12.150574166666699,
peakpos18329,646.468459983986,4.17324965,
peakpos18330,646.477739404326,3.1350559,
peakpos18331,646.497736362379,8.84947915,[1124][M+2]+
peakpos18332,646.499559189031,4.69670925,
peakpos18333,646.53816670326,10.2086125,
peakpos18334,646.546246973598,11.7634055,[1129][M]+
peakpos18335,646.559837842184,15.344702333333302,
peakpos18336,646.571540247125,12.193831166666698,[1125][M+2]+
peakpos18337,646.600907713659,11.981505,[1126][M+2]+
peakpos18338,646.6106424616349,9.365072099999999,
peakpos18339,646.610621211478,12.2170705,
peakpos18340,646.612549939917,10.5594345,[1130][M]+
peakpos18341,646.649481666355,13.865960999999999,
peakpos18342,646.837248116728,20.468314166666698,[1131][M]+
peakpos18343,647.2566142693711,3.9725983,
peakpos18344,647.260731792726,7.098121099999999,
peakpos18345,647.266186635959,3.1168508,
peakpos18346,647.287552779047,2.68391736666667,
peakpos18347,647.417440312286,5.324852,
peakpos18348,647.45849099162,14.843079000000001,[1133][M]+
peakpos18349,647.458811982752,13.694137166666698,
peakpos18350,647.45853752081,14.419151333333302,
peakpos18351,647.45872992388,14.186839833333302,
peakpos18352,647.45875229779,13.9667905,
peakpos18353,647.458692790826,13.2898446666667,
peakpos18354,647.457601195627,15.673394,
peakpos18355,647.458030895853,15.887285666666699,
peakpos18356,647.473148602867,9.83529233333333,
peakpos18357,647.481092531811,3.1394236,
peakpos18358,647.511924131527,5.07184945,[1134][M]+
peakpos18359,647.548902792127,11.776481,[1129][M+1]+
peakpos18360,647.55748068891,13.015754,[1135][M]+
peakpos18361,647.613805876306,9.32925696666667,[1136][M]+
peakpos18362,647.615926707892,10.559446000000001,[1130][M+1]+
peakpos18363,647.6138225264409,12.21706,
peakpos18364,647.652769752794,13.865900666666699,
peakpos18365,647.839934724673,20.4613713333333,[1131][M+1]+
peakpos18366,647.8815417517591,5.28612351666667,
peakpos18367,647.8814883232969,6.78125843333333,
peakpos18368,647.881507136294,9.8091574,
peakpos18369,647.881557948744,13.213746333333301,
peakpos18370,648.167229400582,1.72171685,
peakpos18371,648.179376165293,4.5047663,
peakpos18372,648.178990225812,4.93225885,
peakpos18373,648.200475834798,4.26049285,
peakpos18374,648.216296105967,6.60616083333333,
peakpos18375,648.242611066742,4.373906099999999,
peakpos18376,648.25293533442,7.109478299999999,
peakpos18377,648.2788782336299,2.7847453333333303,
peakpos18378,648.425289864481,5.333574700000001,
peakpos18379,648.461567642882,14.847413333333302,[1133][M+1]+
peakpos18380,648.515323928247,5.07184945,[1134][M+1]+
peakpos18381,648.528548986201,6.912372133333331,[1137][M]+
peakpos18382,648.560989407011,13.015754,[1135][M+1]+
peakpos18383,648.560685794608,9.46845913333333,
peakpos18384,648.561559204986,10.044711999999999,
peakpos18385,648.619372468964,10.5681705,[1130][M+2]+
peakpos18386,648.616383125267,9.30750805,[1136][M+1]+
peakpos18387,648.6291723808099,11.8331935,[1138][M]+
peakpos18388,648.6291630489151,12.217029833333301,[1139][M]+
peakpos18389,648.629121547787,10.899695,
peakpos18390,648.6286522550789,10.258449,
peakpos18391,648.664633805458,13.839777,
peakpos18392,648.77108867706,0.601832873333333,
peakpos18393,648.811263469307,20.465894,
peakpos18394,648.8339882260119,8.79618045,
peakpos18395,648.891609306967,7.6961212,
peakpos18396,648.891539999459,9.1942226,
peakpos18397,648.89134634755,5.92599361666667,
peakpos18398,649.102226614328,3.9345225333333302,
peakpos18399,649.179418046709,3.8068378,
peakpos18400,649.464301686705,12.8713835,[1132][M+2]+
peakpos18401,649.465288743733,14.825622000000001,
peakpos18402,649.4730859144099,8.453540033333331,
peakpos18403,649.47994682747,11.021838,
peakpos18404,649.517633416505,5.07184945,[1134][M+2]+
peakpos18405,649.526867237102,5.2376179,
peakpos18406,649.531309885982,6.90485216666667,[1137][M+1]+
peakpos18407,649.556478558783,13.5028743333333,
peakpos18408,649.564516911895,13.010981,[1135][M+2]+
peakpos18409,649.6098371822139,6.31668035,
peakpos18410,649.6313303789431,12.21706,[1139][M+1]+
peakpos18411,649.6313307320299,11.8331935,[1138][M+1]+
peakpos18412,649.660412290249,13.668468166666699,
peakpos18413,649.908524875484,20.374292,[1140][M]2+
peakpos18414,650.1610249770599,20.374292,
peakpos18415,650.195035586181,4.487327,
peakpos18416,650.195135098278,5.115469999999999,[1141][M]+
peakpos18417,650.2164767290329,4.54233376666667,
peakpos18418,650.291378247614,5.42110261666667,[1142][M]+
peakpos18419,650.291413269765,6.39397541666667,
peakpos18420,650.291315901921,6.05236941666667,
peakpos18421,650.411588355223,20.3655725,[1140][M+1]2+
peakpos18422,650.438813935575,3.6934120000000004,[1143][M]+
peakpos18423,650.468276219051,12.871378,[1132][M+3]+
peakpos18424,650.474444500345,5.1852578000000005,[1144][M]+
peakpos18425,650.501986918768,8.09043513333333,
peakpos18426,650.534853207036,5.56007636666667,
peakpos18427,650.568371791645,13.002255,[1135][M+3]+
peakpos18428,650.571297495528,7.9152496,[1145][M]+
peakpos18429,650.5939128415721,15.392653666666698,
peakpos18430,650.618892073108,9.00651215,
peakpos18431,650.635359274904,11.833191000000001,[1138][M+2]+
peakpos18432,650.635088689108,12.208304833333301,[1139][M+2]+
peakpos18433,650.644317432622,12.313028,
peakpos18434,650.680546171538,14.546462,
peakpos18435,650.831330806727,20.4553175,
peakpos18436,650.872338168855,2.62465758333333,
peakpos18437,650.872941255651,12.7012605,
peakpos18438,650.8734587155391,7.33853905,
peakpos18439,650.872583155716,3.2905632000000007,
peakpos18440,651.032808441156,15.8639191666667,
peakpos18441,651.117822281342,4.374398,
peakpos18442,651.198743546427,5.115471400000001,[1141][M+1]+
peakpos18443,651.21033380683,2.0881472,
peakpos18444,651.2095555668731,1.7129957999999998,
peakpos18445,651.295183755353,5.42951328333333,[1142][M+1]+
peakpos18446,651.305101365523,2.9867471,
peakpos18447,651.343441559285,6.75272508333333,
peakpos18448,651.3440260703051,7.1569555,
peakpos18449,651.3600049698609,16.1778975,
peakpos18450,651.359586473858,4.373909200000001,
peakpos18451,651.35999068256,6.3039886,
peakpos18452,651.360212545297,16.497788166666698,
peakpos18453,651.358718790179,1.1025089,
peakpos18454,651.359596212522,15.0134285,
peakpos18455,651.441509871133,3.69073778333333,[1143][M+1]+
peakpos18456,651.478658953628,5.1896244000000005,[1144][M+1]+
peakpos18457,651.533677620293,6.4153951,
peakpos18458,651.5345057220629,15.9069716666667,
peakpos18459,651.575012020677,7.92425206666667,[1145][M+1]+
peakpos18460,651.650374892831,7.78445178333333,
peakpos18461,651.650249000993,20.330665,
peakpos18462,651.650899191284,19.648394833333303,
peakpos18463,651.6504863389209,19.9318806666667,
peakpos18464,651.650847445999,17.9576006666667,
peakpos18465,651.650811341211,17.1279595,
peakpos18466,651.648196562526,13.464642999999999,[1146][M+1]+
peakpos18467,651.651333811137,14.764503666666698,
peakpos18468,651.650190139195,13.935747000000001,
